Outlet_ID,Cuisine_Type,Location_Type,Average_Daily_Customers,Average_Bill_Value,Delivery_Order_Percentage,Seating_Capacity,Employee_Count,Promotion_Spend,Customer_Rating,Monthly_Revenue
2187,Continental,Food Court,179.3,523.89,45.87,111.2,24,7462.41,2.92,164131.48
2188,Continental,Food Court,411.5,921.7,49.92,118.4,17,44029.0,4.51,322332.28
2189,Continental,Airport,142.5,1331.17,9.39,136.6,20,36508.49,1.14,282713.98
2190,Italian,Standalone,64.3,1475.88,7.97,90.0,34,21809.21,2.24,288586.91
2191,South Indian,Airport,245.9,1499.61,41.13,42.2,38,48157.81,2.34,350475.69
2192,Italian,Standalone,87.9,1069.97,31.71,41.5,23,58216.32,4.09,231751.08
2193,South Indian,Standalone,435.7,483.73,28.49,131.8,21,27729.39,1.73,255242.24
2194,Chinese,Standalone,236.8,836.03,51.32,67.0,13,89243.25,2.16,263223.61
2195,Fast Food,High Street,163.3,1155.95,82.66,43.9,32,67429.15,1.6,293108.68
2196,Italian,Mall,136.8,1215.66,3.43,138.2,23,79205.08,1.45,280827.8
2197,North Indian,Mall,118.3,892.18,26.62,82.9,13,73267.2,3.81,224563.62
2198,Italian,Mall,304.4,1330.13,36.65,136.1,37,22001.0,4.64,342668.56
2199,Continental,Food Court,174.6,1327.42,64.77,97.0,32,13656.69,2.55,294229.77
2200,Italian,Standalone,267.6,546.4,99.14,64.5,6,82446.16,3.96,243476.82
2201,Chinese,High Street,230.8,538.42,93.07,127.4,21,18056.5,2.49,197945.53
2202,North Indian,Mall,406.1,1345.7,88.87,68.6,37,21907.93,4.94,356017.69
2203,North Indian,Mall,182.9,693.07,38.31,29.6,40,18266.6,1.53,188456.7
2204,Fast Food,Mall,118.1,551.87,15.34,38.2,21,73123.41,4.55,180319.24
2205,Fast Food,Mall,345.2,836.73,67.1,31.2,24,19673.29,3.57,265008.07
2206,South Indian,Standalone,98.4,890.85,15.81,145.9,21,70092.9,2.97,224429.52
2207,North Indian,Food Court,149.1,302.11,64.6,21.0,29,44490.0,4.77,149161.73
2208,South Indian,High Street,223.5,866.44,51.2,148.8,30,45067.63,4.21,251838.81
2209,South Indian,Food Court,258.2,239.49,58.85,94.8,14,21585.79,3.42,147152.39
2210,Continental,Mall,65.5,389.11,19.96,105.1,35,36852.01,1.14,121029.83
2211,Fast Food,Standalone,267.6,506.37,44.32,110.3,21,7016.19,1.88,184530.14
2212,North Indian,Standalone,320.0,569.9,70.64,58.4,4,25097.28,2.92,211004.88
2213,South Indian,High Street,465.9,1091.55,3.14,134.0,11,47648.18,2.33,346907.59
2214,Chinese,Mall,336.2,1281.78,6.44,57.6,7,64510.57,3.29,349009.99
2215,Chinese,Airport,217.5,1376.29,28.3,12.8,27,87758.18,2.96,335043.94
2216,Chinese,Food Court,151.6,625.22,91.03,32.5,36,15697.84,3.32,186249.03
2217,South Indian,High Street,267.6,1110.77,81.66,58.7,8,19990.41,4.27,314101.7
2218,Continental,Airport,280.8,1138.03,82.52,47.6,34,33355.36,1.72,301102.14
2219,South Indian,Airport,166.7,1460.09,61.19,85.9,23,1148.18,1.99,304120.36
2220,Fast Food,Mall,171.8,393.86,65.39,134.1,32,15624.01,1.84,154027.19
2221,Italian,Airport,77.5,1449.9,80.72,141.0,14,15382.66,2.73,276901.08
2222,Chinese,High Street,191.6,943.37,71.2,147.5,23,55819.22,3.53,262280.71
2223,North Indian,Standalone,50.3,1440.93,25.69,112.7,16,31199.86,1.76,266618.34
2224,Continental,Food Court,430.3,702.68,74.15,129.1,23,94172.81,1.76,322578.21
2225,North Indian,High Street,413.5,1348.58,64.25,66.5,19,56660.13,2.76,411753.25
2226,North Indian,High Street,204.9,1092.67,1.86,127.3,29,1408.13,4.65,248516.49
2227,South Indian,Food Court,391.7,1324.4,54.09,84.2,39,5180.1,1.69,345857.95
2228,Chinese,Standalone,112.7,1337.9,14.49,111.6,10,49247.06,2.83,280591.24
2229,Italian,Airport,141.3,710.92,41.95,76.2,9,33519.34,1.23,189161.09
2230,North Indian,Standalone,218.2,1115.43,80.27,94.3,13,50965.44,2.09,293933.68
2231,South Indian,Airport,110.0,345.18,70.02,119.0,11,29496.24,2.13,140068.87
2232,Italian,Airport,474.4,1043.85,74.59,80.2,26,82919.58,1.66,345083.87
2233,South Indian,Mall,320.6,1287.2,42.74,90.7,37,78082.57,2.51,318871.67
2234,Continental,High Street,267.4,399.28,13.47,49.3,16,33892.57,1.06,166817.69
2235,Italian,Standalone,175.5,803.01,11.16,127.9,15,13000.7,2.09,212190.28
2236,South Indian,Mall,378.6,1298.08,28.24,96.6,37,62172.66,2.13,344062.91
2237,Italian,Standalone,175.2,302.73,73.35,61.3,17,67505.48,2.92,139211.8
2238,North Indian,Mall,468.3,696.27,76.66,43.1,16,33457.77,1.32,293484.98
2239,South Indian,Standalone,202.5,1088.02,42.74,38.3,11,94264.81,3.54,295550.16
2240,South Indian,Mall,241.7,710.6,55.46,50.0,21,12605.26,3.93,206464.98
2241,Continental,Mall,473.1,570.11,10.48,54.8,22,9766.11,4.79,243453.08
2242,Continental,Standalone,310.5,174.28,78.65,120.9,20,76003.59,1.0,186395.58
2243,North Indian,Mall,402.9,1298.01,22.5,116.1,6,76808.14,1.28,375868.31
2244,Fast Food,Standalone,285.9,1246.05,95.96,111.7,37,49236.77,3.51,333177.18
2245,North Indian,Food Court,337.3,739.39,24.88,27.6,25,2403.77,4.32,241418.11
2246,Continental,Food Court,462.7,852.62,78.69,61.5,37,80624.61,4.6,307265.45
2247,Continental,Airport,328.4,580.71,66.18,81.0,21,69815.76,2.35,245072.56
2248,North Indian,Airport,331.9,370.96,51.26,142.1,27,21232.15,1.5,189538.86
2249,Italian,Food Court,387.5,882.48,18.77,91.4,20,49247.06,4.62,297147.12
2250,North Indian,Standalone,363.5,514.01,36.65,81.0,17,74399.17,3.4,245489.47
2251,Fast Food,High Street,170.3,1079.34,44.95,109.0,34,36066.97,4.79,275835.82
2252,North Indian,High Street,313.9,639.74,41.84,131.0,18,11780.72,3.84,209089.57
2253,North Indian,Standalone,138.6,1120.92,88.42,70.9,39,90311.73,2.39,294758.46
2254,North Indian,Airport,444.1,798.17,94.83,86.0,31,94997.63,3.16,350988.26
2255,Chinese,High Street,260.0,849.73,71.7,70.1,19,37275.27,1.57,275716.56
2256,North Indian,Food Court,390.9,1354.03,74.79,145.9,24,38989.48,1.23,370333.98
2257,Continental,Food Court,355.3,318.69,46.73,103.8,12,7524.8,2.45,188214.07
2258,Continental,High Street,415.9,923.12,88.49,68.5,26,67610.46,3.96,312609.89
2259,Continental,High Street,106.8,456.09,53.39,125.1,30,90320.83,4.77,169688.33
2260,Chinese,Food Court,470.2,992.66,5.63,62.8,9,17245.41,3.36,325252.39
2261,Continental,Airport,341.4,716.3,12.08,86.1,18,63895.57,3.56,264391.91
2262,Continental,Standalone,67.0,1398.72,64.0,51.9,21,38245.78,2.28,290545.89
2263,Fast Food,Standalone,348.2,775.79,24.85,81.4,24,43469.45,1.17,246662.81
2264,North Indian,High Street,93.0,1063.13,99.04,100.0,18,24962.03,2.64,244276.93
2265,Continental,Airport,85.8,1425.71,30.95,115.2,4,77547.77,4.39,329948.52
2266,Continental,Airport,267.6,1440.78,25.24,63.1,35,66860.76,2.96,362221.79
2267,South Indian,Mall,72.6,1139.38,35.62,59.0,29,73462.2,4.09,260855.81
2268,South Indian,Food Court,484.3,201.27,76.72,45.4,8,82171.02,2.33,243201.64
2269,North Indian,Airport,140.6,553.47,94.78,129.4,28,44697.56,3.03,181997.18
2270,Fast Food,Food Court,118.3,194.48,42.11,123.1,36,67658.34,2.33,140133.03
2271,Chinese,Standalone,330.6,1434.39,99.04,86.7,22,89746.32,3.64,392620.83
2272,South Indian,Food Court,250.8,1059.91,6.72,149.3,32,39840.34,2.02,287831.4
2273,South Indian,Food Court,267.6,941.97,42.71,35.0,30,2818.41,4.56,236010.43
2274,South Indian,High Street,267.6,384.08,96.07,113.5,35,18630.96,3.84,184342.02
2275,Continental,Food Court,229.2,339.68,29.82,72.3,36,16236.92,3.35,167747.6
2276,South Indian,Food Court,433.8,233.26,96.1,59.0,22,82131.23,3.42,240099.4
2277,South Indian,Food Court,346.1,664.91,63.55,70.7,29,39497.5,3.98,275149.65
2278,South Indian,Airport,208.4,572.23,21.22,37.5,20,36319.12,2.29,183510.2
2279,Chinese,Airport,73.8,366.81,96.2,141.7,26,51813.39,3.76,138666.62
2280,North Indian,Mall,343.5,545.3,30.49,108.7,26,62070.82,4.46,255226.77
2281,South Indian,Mall,202.6,1176.82,13.48,125.7,22,68619.58,3.77,293711.06
2282,Chinese,Standalone,200.1,1129.4,66.51,63.7,23,87382.37,4.0,314528.82
2283,Fast Food,High Street,84.5,1226.68,10.52,32.4,29,35466.28,2.96,245843.4
2284,North Indian,Airport,173.5,181.85,49.92,78.4,22,36457.02,1.85,118637.25
2285,South Indian,High Street,371.9,381.39,60.02,14.4,40,60119.78,4.33,232186.93
2286,North Indian,Airport,159.1,1088.6,50.23,17.9,14,77382.58,1.73,289463.11
2287,Fast Food,Standalone,382.5,546.58,24.76,81.0,19,93130.56,3.96,275580.04
2288,North Indian,Food Court,112.8,1471.54,6.16,46.7,33,29438.99,2.25,287335.89
2289,Italian,Mall,344.5,921.14,24.6,24.0,26,8763.58,3.31,277696.32
2290,Italian,Mall,83.9,1001.25,4.86,112.6,9,25708.5,1.44,207042.84
2291,Continental,Standalone,96.7,926.03,77.74,119.4,24,99448.35,4.13,261681.11
2292,North Indian,Mall,225.5,1409.06,53.49,107.4,4,39457.17,4.29,316935.75
2293,Chinese,Food Court,321.0,1124.67,51.25,38.8,30,4006.06,1.56,294082.76
2294,Continental,High Street,406.4,664.66,71.35,81.0,9,65518.18,2.96,296816.54
2295,South Indian,Food Court,377.1,905.29,21.31,82.0,24,1149.25,2.52,266127.64
2296,Continental,Airport,192.1,330.58,0.22,29.3,30,49247.06,2.62,153892.47
2297,Fast Food,Standalone,283.2,934.96,79.34,133.6,37,76353.97,3.44,307765.54
2298,Fast Food,Food Court,137.5,879.11,68.74,119.7,4,89166.6,3.0,243585.13
2299,South Indian,Standalone,220.1,449.81,61.8,105.8,21,16329.17,1.06,177493.83
2300,North Indian,High Street,445.7,597.13,22.49,24.1,27,90079.47,3.08,285098.11
2301,North Indian,Mall,82.9,372.18,62.2,84.1,10,72513.77,3.38,152207.73
2302,Chinese,Airport,331.1,872.75,64.24,96.3,38,49151.18,4.39,292002.35
2303,Chinese,Food Court,80.9,1040.82,51.44,133.9,34,36166.49,1.97,234029.29
2304,Italian,Food Court,412.7,1364.46,43.28,81.0,27,18787.65,1.92,371684.62
2305,North Indian,Airport,195.7,572.2,49.92,106.2,19,61517.53,2.0,207548.15
2306,North Indian,High Street,459.0,1289.94,64.53,76.2,15,67139.1,4.67,368215.03
2307,North Indian,Airport,267.6,1227.95,16.2,63.5,12,72300.0,1.09,304167.57
2308,South Indian,Food Court,330.0,760.32,87.72,37.2,28,80050.96,4.05,300827.56
2309,Continental,High Street,431.3,192.45,67.44,25.0,31,53802.2,3.22,214418.2
2310,Continental,Food Court,129.8,1369.46,23.23,13.1,32,82083.18,3.02,299493.88
2311,Chinese,Food Court,379.0,1197.57,76.94,136.8,21,38088.71,1.09,329848.54
2312,Continental,High Street,398.6,226.14,95.07,144.6,35,7703.22,1.98,193101.15
2313,Italian,Airport,203.8,761.9,7.91,65.8,28,92649.22,2.96,223256.71
2314,South Indian,Standalone,393.4,535.24,63.05,64.7,21,81826.76,1.45,265260.77
2315,Fast Food,High Street,175.2,511.72,6.39,18.0,15,60270.63,1.81,164832.16
2316,South Indian,Standalone,465.9,1013.7,70.54,21.7,13,26112.75,3.46,320879.39
2317,Fast Food,Standalone,131.6,1348.18,7.25,128.3,23,27281.71,3.73,282153.95
2318,Chinese,Standalone,152.0,1494.09,49.92,16.7,17,49247.06,2.62,319831.96
2319,Italian,Standalone,185.0,418.5,72.77,126.7,18,43277.99,3.59,193204.86
2320,South Indian,High Street,162.0,970.75,77.2,52.9,31,11093.17,3.14,220967.44
2321,Fast Food,Food Court,193.9,1005.63,66.12,36.5,16,92442.88,2.92,297690.29
2322,South Indian,High Street,95.3,462.27,30.26,118.5,35,81569.34,4.79,182485.57
2323,Italian,High Street,73.3,253.58,96.8,105.8,38,28757.17,2.83,115580.42
2324,Continental,Mall,180.2,1035.87,19.32,92.2,4,90629.64,2.22,275289.18
2325,Chinese,Airport,160.5,353.24,47.36,99.3,16,44918.48,1.58,146963.56
2326,Italian,Mall,269.3,710.54,29.75,95.6,23,90807.44,2.32,261033.2
2327,Fast Food,Food Court,371.7,602.71,39.82,139.0,21,20302.97,2.3,260861.31
2328,Italian,Airport,227.9,624.36,38.87,97.0,23,76677.05,2.53,232804.95
2329,Chinese,Airport,240.6,1002.1,14.69,111.4,4,1148.18,1.32,246019.84
2330,Fast Food,Mall,154.1,1191.62,54.16,93.8,8,45500.16,4.07,274362.96
2331,South Indian,Airport,207.8,312.34,22.46,65.6,27,49247.06,4.95,153090.57
2332,Chinese,Food Court,375.0,500.39,74.72,14.7,14,49247.06,3.65,237839.42
2333,Continental,Food Court,233.6,525.93,35.01,100.7,5,3203.73,4.34,186588.61
2334,Continental,Airport,451.9,415.62,31.86,52.1,31,90783.44,4.25,253028.64
2335,Fast Food,Airport,267.6,404.32,71.88,28.0,28,34842.26,3.88,183802.39
2336,Chinese,Standalone,267.6,528.71,47.86,20.2,16,37867.47,4.96,205002.89
2337,Italian,Airport,175.0,510.67,70.08,93.2,13,37384.01,3.11,173641.06
2338,North Indian,Mall,255.4,1292.49,79.22,106.2,26,6348.97,1.54,300536.65
2339,Continental,Food Court,448.7,764.42,27.51,66.6,23,2244.7,3.64,271802.63
2340,Chinese,High Street,266.1,1446.96,80.16,112.2,21,99015.03,4.35,367269.89
2341,South Indian,Standalone,460.2,1172.94,7.15,54.3,25,63236.83,1.22,345329.09
2342,South Indian,Airport,155.3,1345.99,14.41,105.6,31,65043.83,3.26,315545.74
2343,Italian,Airport,99.3,1331.75,16.79,81.0,36,9497.75,4.32,252516.35
2344,North Indian,Standalone,422.8,427.05,2.78,23.9,10,29361.22,1.64,201601.5
2345,Fast Food,Airport,143.8,170.49,83.87,39.7,21,58997.76,3.46,127092.02
2346,North Indian,High Street,180.2,1207.48,41.44,63.8,14,90440.49,2.33,312856.58
2347,Fast Food,Airport,293.6,825.31,40.51,123.8,16,73326.07,2.2,275041.1
2348,Italian,Mall,272.5,458.02,25.42,56.1,3,38718.7,2.64,183309.22
2349,Chinese,Airport,243.9,157.17,39.39,141.3,16,99448.35,1.06,174921.98
2350,Continental,Mall,267.6,1030.02,42.81,19.8,20,25595.37,4.29,257377.18
2351,South Indian,Food Court,255.7,401.88,25.1,62.5,16,25511.14,2.08,172753.1
2352,North Indian,Food Court,372.1,727.68,96.29,12.5,8,50580.46,2.01,277645.18
2353,North Indian,Airport,89.4,418.67,79.07,59.2,16,27428.04,1.0,128801.84
2354,South Indian,Mall,114.9,639.87,52.19,148.3,19,68220.06,2.48,209067.54
2355,Chinese,Mall,273.6,984.12,14.76,98.9,35,53391.23,4.09,271814.29
2356,Italian,Airport,491.5,582.25,1.79,27.9,19,98383.01,2.88,308517.68
2357,North Indian,Food Court,119.3,1349.95,39.25,116.5,34,23262.44,2.46,284933.27
2358,South Indian,Standalone,248.2,765.09,20.98,148.1,38,95774.46,3.12,268990.32
2359,North Indian,Standalone,417.2,900.48,50.71,41.7,7,99008.64,4.91,335346.99
2360,Chinese,Food Court,228.8,995.08,41.43,84.6,6,97666.06,3.05,290055.59
2361,Continental,Food Court,111.7,1236.38,73.47,139.0,21,4499.35,2.26,269157.69
2362,Chinese,Standalone,417.7,551.97,80.81,126.0,32,40767.11,1.51,257167.78
2363,Chinese,Airport,470.9,392.05,49.38,34.4,22,95064.38,2.19,263392.37
2364,Chinese,Mall,156.2,276.66,65.82,131.3,37,78973.03,2.44,175195.82
2365,North Indian,Food Court,411.7,920.98,15.66,104.0,8,30431.03,1.2,287510.79
2366,Fast Food,High Street,173.5,798.15,67.03,21.5,36,69861.3,1.32,240402.43
2367,Italian,Mall,395.6,1479.63,83.85,143.7,36,46102.05,1.81,429911.22
2368,Continental,Standalone,466.3,221.61,32.38,39.0,15,18342.74,4.97,202954.9
2369,North Indian,High Street,256.1,334.93,14.12,119.0,23,39396.13,4.71,181098.83
2370,North Indian,High Street,167.3,1447.51,30.38,140.9,20,69660.64,4.13,318312.43
2371,North Indian,Airport,471.9,469.37,73.95,43.6,15,39104.23,4.66,272316.28
2372,Italian,High Street,252.0,155.35,80.64,102.1,24,60833.03,3.49,170214.68
2373,Fast Food,Airport,410.1,1044.76,56.25,140.0,31,21383.53,3.97,338249.38
2374,Fast Food,Standalone,371.7,660.67,46.51,53.7,26,76395.55,2.54,268206.27
2375,Chinese,Food Court,85.6,1091.82,84.25,27.1,27,49247.06,1.43,225686.67
2376,Chinese,Airport,193.0,293.43,81.74,63.7,18,42899.51,1.88,157100.24
2377,Continental,High Street,100.4,831.58,66.06,47.1,8,51778.82,4.22,193520.83
2378,Continental,Mall,108.2,1042.95,76.94,26.4,26,49699.97,3.41,241539.61
2379,Chinese,Standalone,304.6,1326.51,84.19,19.6,36,70375.35,1.27,368921.23
2380,Fast Food,Mall,250.4,156.86,27.56,127.0,22,93920.7,2.44,175737.99
2381,Fast Food,Mall,341.1,1353.12,83.3,144.1,21,30427.47,2.63,394860.13
2382,Italian,Mall,284.7,825.4,95.55,70.2,21,17380.1,1.4,264274.87
2383,South Indian,Airport,312.8,522.92,91.44,103.5,37,81213.21,1.85,246430.08
2384,Fast Food,Standalone,497.0,1237.76,63.33,118.8,24,57989.38,4.3,403329.69
2385,Italian,Airport,199.5,340.68,37.62,89.7,21,49247.06,2.36,161760.3
2386,Italian,Airport,100.2,939.86,34.35,36.6,4,49835.79,4.85,202876.86
2387,Fast Food,Airport,196.6,1405.22,67.92,30.3,12,2197.06,2.65,285366.31
2388,Continental,Airport,254.3,1194.63,7.31,62.0,32,74514.15,1.98,305003.04
2389,Chinese,Food Court,184.5,592.46,49.92,91.2,31,73246.45,3.45,195320.94
2390,Chinese,Airport,101.0,630.94,37.89,84.0,5,63970.21,1.68,177883.1
2391,Fast Food,Standalone,75.7,1239.92,21.06,70.0,21,20051.86,1.65,236258.96
2392,South Indian,Standalone,316.7,293.84,57.37,112.6,17,44900.56,1.68,181179.19
2393,North Indian,High Street,122.3,268.23,17.68,103.7,23,12038.05,3.64,111594.4
2394,North Indian,Standalone,223.3,604.02,7.99,75.5,9,80716.38,2.86,220127.14
2395,Chinese,Airport,248.7,909.21,59.3,60.5,16,1148.18,2.47,241003.04
2396,Chinese,Airport,252.2,1487.93,53.18,123.7,25,55523.82,1.16,353902.13
2397,South Indian,Airport,305.3,855.47,88.38,132.7,15,36432.94,3.89,286094.47
2398,Chinese,Standalone,465.1,163.51,49.97,62.1,8,70915.72,1.48,225258.06
2399,Italian,High Street,359.9,412.53,8.64,112.4,33,32198.31,2.69,215350.71
2400,Continental,Airport,331.2,832.64,98.72,119.0,21,3005.83,4.23,261558.27
2401,Continental,Mall,396.5,1279.12,19.62,101.3,11,90373.25,3.72,384120.41
2402,Italian,Airport,162.4,1237.78,8.27,122.1,4,31475.65,2.96,281089.31
2403,Italian,Food Court,416.0,962.67,59.59,80.6,24,16719.71,3.57,303598.99
2404,North Indian,Standalone,58.6,474.42,7.36,111.6,27,68988.2,1.68,157073.0
2405,North Indian,Standalone,116.8,1079.28,44.48,92.2,10,9489.32,3.0,223067.67
2406,Continental,Mall,244.0,286.27,2.45,126.8,20,3425.46,1.12,138451.94
2407,Chinese,Standalone,100.0,1145.25,68.39,66.5,29,12270.57,1.65,232812.08
2408,Continental,Standalone,403.7,466.04,7.43,122.8,35,42871.62,3.55,243924.74
2409,Continental,Food Court,80.0,444.67,0.38,88.5,36,64879.31,2.8,133951.05
2410,North Indian,Standalone,229.0,1255.1,79.97,141.3,14,21125.47,2.96,300519.03
2411,Fast Food,Food Court,388.3,1406.89,28.71,45.5,21,49247.06,2.84,355523.03
2412,Continental,Airport,59.3,545.45,97.15,53.1,26,43248.0,3.99,161164.0
2413,Italian,Food Court,425.8,171.19,41.66,43.3,17,26799.5,4.96,201297.75
2414,Italian,Standalone,442.1,302.91,42.31,132.9,15,12001.3,1.65,217070.33
2415,Continental,High Street,53.5,1469.52,67.04,87.5,5,52757.22,2.33,263250.37
2416,Chinese,Airport,122.3,1170.55,7.12,43.7,28,14367.64,1.33,258550.26
2417,Italian,Mall,417.2,1167.6,25.23,19.1,17,65704.58,2.8,353852.41
2418,Continental,Food Court,104.7,1381.03,94.58,19.2,38,7946.95,2.04,270334.61
2419,Chinese,Food Court,97.0,1282.61,83.59,136.0,15,1148.18,1.44,260259.74
2420,North Indian,Standalone,156.6,156.08,55.28,129.0,18,22437.83,4.08,119013.46
2421,Chinese,Mall,186.3,835.75,31.58,127.8,22,52710.98,2.78,232499.96
2422,North Indian,Food Court,93.7,1199.87,89.44,129.9,18,49875.15,3.76,277589.89
2423,South Indian,Mall,452.8,332.5,3.86,52.8,32,46433.27,3.93,224515.81
2424,Fast Food,Airport,175.0,234.35,2.66,61.0,37,92044.1,1.54,150218.93
2425,North Indian,High Street,328.7,604.07,65.3,72.5,31,41049.69,3.97,239710.23
2426,Italian,High Street,364.2,958.49,81.58,108.6,8,17873.12,1.72,274327.2
2427,Continental,Standalone,285.6,932.74,79.12,50.7,19,58466.01,2.6,287014.6
2428,Continental,Mall,236.7,506.8,31.82,143.8,20,57766.92,1.94,211446.45
2429,South Indian,Standalone,106.1,234.3,71.92,132.8,27,96759.92,2.54,157741.48
2430,Chinese,Airport,198.8,1232.97,29.61,105.9,16,87728.02,2.73,326736.22
2431,Continental,High Street,278.2,991.61,98.46,57.5,20,39494.87,4.79,295953.82
2432,Italian,Airport,267.6,843.5,52.57,104.9,33,53166.25,1.54,259134.89
2433,North Indian,High Street,377.4,1353.27,95.18,145.1,4,65048.33,4.46,408561.21
2434,North Indian,Mall,314.5,1033.0,92.47,114.1,16,16439.9,4.98,286750.0
2435,Italian,Food Court,238.4,152.95,29.32,97.2,24,67666.88,4.41,151664.22
2436,Chinese,Airport,281.3,606.49,39.69,60.7,21,40656.76,4.73,216233.11
2437,North Indian,Airport,258.4,521.87,13.2,61.9,23,68768.05,4.28,222013.06
2438,South Indian,High Street,100.4,762.72,27.93,76.3,26,63113.69,4.95,212839.06
2439,Italian,Mall,261.1,293.27,35.31,39.4,4,1960.34,2.24,142563.75
2440,North Indian,Airport,340.2,1153.86,99.17,131.1,28,32445.34,4.81,353015.76
2441,Fast Food,Food Court,444.9,998.37,57.52,11.1,14,50688.04,3.34,319396.04
2442,South Indian,High Street,196.8,1001.06,77.62,81.0,10,47717.76,1.27,265447.38
2443,Fast Food,Food Court,422.6,666.97,1.69,98.8,24,86779.25,1.8,288390.77
2444,Fast Food,Food Court,167.2,1204.7,45.88,62.1,27,31913.22,2.32,284411.97
2445,Italian,Mall,87.9,1388.97,80.08,42.2,12,69727.43,2.45,296383.92
2446,North Indian,Mall,254.8,1288.1,16.71,128.5,16,50487.82,2.88,316398.81
2447,Continental,Food Court,328.6,1478.04,72.32,22.0,21,19614.08,3.05,364922.81
2448,Italian,Standalone,75.0,1126.13,90.44,55.6,21,18090.25,3.96,244328.86
2449,South Indian,Airport,401.7,222.17,99.95,71.6,26,47752.4,1.55,209996.41
2450,Italian,Airport,75.3,1384.61,27.48,136.9,38,47454.64,4.93,291896.4
2451,Chinese,Airport,311.5,616.64,68.93,75.0,11,86306.8,2.55,248558.28
2452,Chinese,Mall,309.1,1124.43,21.55,85.7,13,33307.47,1.19,260014.78
2453,Italian,High Street,329.2,1330.46,25.23,71.8,9,53977.45,1.42,345460.37
2454,Fast Food,Mall,212.7,1445.5,74.94,25.6,32,24495.74,4.67,335144.51
2455,South Indian,Standalone,101.9,1248.38,35.38,20.9,10,45628.86,3.94,263024.63
2456,South Indian,Mall,141.0,1147.55,79.41,63.5,10,48632.02,4.57,255196.16
2457,Continental,Food Court,378.0,630.95,9.6,149.4,19,46962.89,1.71,253054.21
2458,South Indian,Mall,172.9,677.44,42.61,103.9,9,87894.89,4.11,205418.91
2459,Italian,High Street,445.3,970.39,86.29,133.9,33,62478.01,2.89,374410.86
2460,Continental,Standalone,224.5,1001.65,12.15,67.6,16,85955.95,1.3,264949.17
2461,Continental,Mall,271.6,1443.07,67.54,81.0,36,80912.72,2.7,397848.49
2462,Chinese,Standalone,169.3,1448.2,95.81,132.4,15,60888.62,4.79,359695.25
2463,Fast Food,Food Court,116.5,1375.55,92.27,64.2,18,76294.33,3.69,304090.78
2464,Continental,Airport,438.6,835.75,92.24,111.8,26,30104.59,4.41,302083.51
2465,North Indian,Airport,352.6,244.08,70.17,129.9,30,15757.13,1.69,190970.9
2466,Italian,Airport,467.9,588.22,60.41,134.7,29,39335.04,4.79,282302.31
2467,South Indian,Airport,387.3,1160.12,68.01,146.8,24,30340.16,2.63,346259.9
